,title,year,movie,tv,Netflix,Disney+,Hulu,Prime Video,genre_action_adventure,genre_animation,genre_biography,genre_children,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_fantasy,genre_horror,genre_mystery,genre_romance,genre_science_fiction,genre_thriller,genre_musical,genre_reality,genre_other,HBO,rating,IMDb,Rotten Tomatoes
10733,La Viuda Negra,2016,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
10734,La casa de papel,2021,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
10735,La diosa del asfalto,2020,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,
10736,La fille aux deux visages,2018,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,,,
10737,La ley de Herodes,1999,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
10738,La mansión de los horrores,1959,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,,,
10739,La patente,2012,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,,,
10740,La Última Fiesta,2016,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
10741,LaLiga Center,2019,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
10742,LaLiga Top Moments,2019,0,1,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
10743,Laakhon Mein Ek,2019,0,1,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
10744,Laakhon Mein Ek (Tamil),2019,0,1,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
10745,Laakhon Mein Ek (Telugu),2019,0,1,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
10746,Laal Kaptaan,2019,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,,,
10747,Laal Rang,2016,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,,,
10748,Laatu,2018,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,PG/TV-PG,6.6,39.0
10749,Lab Rats,2011,0,1,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
10750,Labyrinth,1986,1,0,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
10751,Labyrinth,2014,0,1,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,,,
10752,Laddaland,2011,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,R/TV-MA,6.3,55.0
10753,Ladhood,2019,1,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
10754,Ladies First,2018,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,,,
10755,Ladies Up,2019,0,1,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
10756,Ladies in Lavender,2004,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,PG-13/TV-14,7.0,62.0
10757,Ladies vs Ricky Bahl,2011,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,,6.0,63.0
10758,Lady Behave!,1937,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,6.2,42.0
10759,Lady Bird,2017,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,7.4,81.0
10760,Lady Bloodfight,2016,1,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,5.6,55.0
10761,Lady Bloodfight,2017,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
10762,Lady Boss: The Jackie Collins Story,2021,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,
10763,Lady Driver,2019,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
10764,Lady Dynamite,2017,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
10765,Lady J,2019,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,
10766,Lady Jane,1986,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,PG-13/TV-14,7.1,58.0
10767,Lady Snowblood,1973,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1.0,,7.7,100.0
10768,Lady Valor: The Kristin Beck Story,2014,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,,7.4,44.0
10769,Lady You Shot Me: The Life and Death of Sam Cooke,2019,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,
10770,Lady and the Tramp,2019,1,0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
10771,Lady and the Tramp II: Scamp's Adventure,2001,1,0,0.0,1.0,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,G/TV-G,5.8,61.0
10772,Lady in the Death House,1944,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,,5.3,41.0
10773,Lady in the Water,2006,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,,,
10774,Lady of Guadalupe,2021,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
10775,Lady of Guadalupe (Spanish Language),2021,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
10776,"Lady, la vendedora de rosas",2015,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,
10777,Lady-Like,2018,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
10778,Ladyboys: Inside Thailand's Third Gender,2014,0,1,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,,,
10779,Ladybugs,1992,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,PG-13/TV-14,5.5,59.0
10780,Laerte-se,2017,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0,,6.9,50.0
10781,Lagaan,2001,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,,,
10782,Lagos Real Fake Life,2018,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,36.0
10783,Lake Effects,2020,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
10784,Lake Los Angeles,2016,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
10785,Lake Michigan Monster,2019,1,0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,,,
10786,Lake Placid 3,2010,1,0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
10787,Lake Placid: The Final Chapter,2012,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,,,
10788,Lake of the Woods,2007,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,,,
10789,Lakeeran,2016,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,,5.9,35.0
10790,Lakshmi,2018,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,,,
10791,Lakshya,2004,1,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,G/TV-G,7.9,68.0
10792,Lal Patthar,1971,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,
10793,Lalaloopsy: Band Together,2015,1,0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
10794,Lalbaug Parel: Zali Mumbai Sonyachi,2010,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,
10795,"Lambert, The Sheepish Lion",1952,1,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
10796,Lamhe,1991,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0,PG/TV-PG,7.4,59.0
10797,Lamp Life,2020,1,0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,6.8,51.0
10798,Lance Woods: Undeniable,2021,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,,,
10799,Land Girls,2011,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,
10800,Land of the Lustrous,2017,0,1,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PG-13/TV-14,8.0,54.0
10801,Land without Evil,2013,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
10802,Landscape 101 with Ahmed Hassan,2019,0,1,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
10803,Landscape Artist of the Year,2015,0,1,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,,,
10804,Landshark,2021,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,,,
10805,Lang Tong,2015,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,R/TV-MA,4.9,49.0
10806,Lano & Woodley: Fly,2020,0,1,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,,,
10807,Lansky,2021,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,,,
10808,Lara Croft Tomb Raider: The Cradle of Life,2003,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
10809,Lara Croft Tomb Raider: The Cradle of Life (4K UHD),2003,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
10810,Lara and the Beat,2018,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,,6.3,36.0
10811,Larceny,2017,1,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
10812,Lark Rise to Candleford,2008,0,1,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0,PG/TV-PG,8.1,61.0
10813,Larry Charles' Dangerous World of Comedy,2019,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,7.3,43.0
10814,Larry the Cable Guy: Remain Seated,2020,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
10815,Larrymania,2012,0,1,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,,,
10816,Larva,2015,0,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
10817,Larva Island,2019,0,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
10818,Las muñecas de la mafia,2018,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
10819,Last,2015,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
10820,Last Action Hero,1993,1,0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
10821,Last Action Hero (4K UHD),1993,1,0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
10822,Last Breath,2019,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,R/TV-MA,7.7,65.0
10823,Last Call,2015,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
10824,Last Call For Titan!,2017,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,
10825,Last Chance Café,2006,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,,,
10826,Last Chance Harvey,2008,1,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,1.0,PG-13/TV-14,6.6,71.0
10827,Last Chance U,2020,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,
10828,Last Chance U: Basketball,2021,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,8.4,57.0
10829,Last Days,2005,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,R/TV-MA,5.8,57.0
10830,Last Days,2021,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
10831,Last Days Here,2011,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,,7.5,60.0
10832,Last Exile,2003,0,1,0.0,0.0,1.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
10833,Last Ferry,2019,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,,,
10834,Last Flag Flying,2017,1,0,0.0,0.0,0.0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,6.9,67.0
10835,Last Flight to Abuja,2012,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,4.6,29.0
10836,Last Frontier,1932,0,1,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,
10837,Last Holiday,2006,1,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1.0,PG-13/TV-14,6.4,56.0
10838,Last Knights,2015,1,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
10839,Last Man Standing,2011,0,1,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PG/TV-PG,7.5,70.0
10840,Last Night,2010,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,,,
10841,Last Of The Pony Riders,1953,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
10842,Last Patrol on Okinawa,2021,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
10843,Last Rampage,2017,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,R/TV-MA,5.7,54.0
10844,Last Resort,2002,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,,,
10845,Last Secrets of the Third Reich,2012,0,1,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,,,
10846,Last Shift,2015,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,,,
10847,Last Summer,2021,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,,6.4,58.0
10848,Last Summer in the Hamptons,1995,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,5.8,41.0
10849,Last Tango in Halifax,2020,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,,,
10850,Last Train to Russia,2018,0,1,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,
10851,Last Week Tonight with John Oliver,2014,0,1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,R/TV-MA,8.9,98.0
10852,Late Autumn,1960,1,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,,8.1,100.0
10853,Late Bloomers,1996,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,5.8,46.0
10854,Late Flowering Lust,1994,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
10855,Late Life: The Chien-Ming Wang Story,2018,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,,7.2,53.0
10856,Late Night,2019,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,6.5,84.0
10857,Late Night With Seth Meyers,2014,0,1,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
10858,Late Spring,1949,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,,8.3,100.0
10859,Latin Flow (Original Spanish Audio),2021,0,1,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,,,
10860,Latte and the Magic Waterstone,2020,1,0,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
10861,Laundry Day,2018,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,,5.9,35.0
10862,Lava,2015,1,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,,,
10863,Lava Ka Dhaava,2021,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,,6.1,41.0
10864,Lavell Crawford: Can a Brother Get Some Love?,2011,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,7.0,47.0
10865,Lavell Crawford: Home for the Holidays,2017,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,R/TV-MA,6.6,43.0
10866,Lavell Crawford: The Comedy Vaccine,2021,1,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
10867,Lavender,2002,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,,,
10868,Law & Order: Organized Crime,2021,0,1,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,PG-13/TV-14,7.6,65.0
10869,Law & Order: Special Victims Unit,1999,0,1,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.0,PG-13/TV-14,8.0,78.0
10870,Law School,2021,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.0,,8.2,58.0
10871,Law of the Lawless,1964,1,0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
10872,Lawless,2012,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,7.3,77.0
10873,Lawless Frontier,2012,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
10874,Laws of Attraction,2004,1,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,PG-13/TV-14,5.9,18.0
10875,Laws of Attraction,2012,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,,,17.0
10876,Layer Cake,2004,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,R/TV-MA,7.3,77.0
10877,Layla M.,2016,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,6.7,73.0
10878,Layla Majnun,2020,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,,,
10879,Le Bal des folles,2021,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
10880,Le K Benzema,2017,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,,,
10881,Le Mans: Racing is Everything,2017,0,1,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,PG/TV-PG,7.3,49.0
10882,Le Samouraï,1967,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1.0,PG/TV-PG,8.1,100.0
10883,Le serment des Hitler,2014,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,,,
10884,Lea & Pop - Baby Shark & More Kids Songs,2021,1,0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
10885,Lea & Pop - Episodes & Kids Songs,2021,1,0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
10886,Lea & Pop - Old Macdonald Had a Farm & More Kids Songs,2021,1,0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
10887,Lea & Pop - Twinkle Twinkle Little Star & More Kids Songs,2021,1,0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
10888,League of Legends Origins,2019,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,6.5,51.0
10889,Leah Remini: Scientology and the Aftermath,2016,0,1,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,PG-13/TV-14,9.0,68.0
10890,Leah Remini: Scientology and the Aftermath,2018,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,
10891,Lean On Me,1989,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,PG-13/TV-14,7.4,69.0
10892,Leap,2020,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
10893,Leap Year,2010,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,,,
10894,Leap of Faith,2021,1,0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,,,
10895,Leap!,2016,1,0,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
10896,LeapFrog: Letter Factory,2003,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
10897,LeapFrog: Numberland,2011,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
10898,LeapFrog: Phonics Farm,2011,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
10899,"LeapFrog: Sing-along, Read-along",2011,1,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
10900,Learn And Laugh With Mario And Fafa,2019,1,0,0.0,0.0,0.0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
10901,"Learn Colors & Play with Paint with Max the Glow Train, Jake the Fire Truck and Friends",2016,1,0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
